ID,英文詞彙,中文詞彙,更新日期
21352578,tyrosine,酪胺酸；酪氨酸,
21352579,infatuation,著迷,
21352580,percolate,滲透,
21352581,malformation,畸形,
21352582,diorama,立體模型,
21352583,muff,套筒,
21352584,chipper,鑿刀,
21352585,foetal,胎的,
21352586,misc,雜項,
21352587,democratization,民主化,
21352588,eugenics,優生學,
21352589,exfoliation,剝落；分層；剝蝕；茸毛,
21352590,cursive,草書；草書體,
21352591,chivalry,騎士精神,
21352592,confection,流行女裝,
21352593,cannibalism,吞食；同類相殘,
21352594,distill,蒸餾,
21352595,pygmy,侏儒,
21352596,connectedness,連接性；連通性,
21352597,reflectors,反射器,
21352598,watercraft,船；船舶,
21352599,romanticism,浪漫主義,
21352600,mashup,混搭,
21352601,floodlight,泛光燈,
21352602,sniffer,探測裝置,
21352603,impeller,葉輪,
21352604,obelisk,方尖碑,
21352605,overwritten,覆寫,
21352606,four-way,四路,
21352607,dermal,皮膚的,
21352608,evaporator,蒸發器,
21352609,stoker,爐床,
21352610,holdup,滯留,
21352611,decibels,分貝,
21352612,dormer,老虎窗,
21352613,dissociation,分解；變異；解離；離解,
21352614,hypoxia,缺氧；低氧；缺氧症；乏氧,
21352615,decompression,還原；減壓；除壓；洩壓；解壓縮,
21352616,raincoat,雨衣,
21352617,ibis,朱鷺,
21352618,pathogenesis,發病；病因；致病性,
21352619,simplex,單體；單工；單純性,
21352620,drifter,浮標,
21352621,assignee,受讓人；任職人員,
21352622,molybdenum,鉬,
21352623,nematode,線蟲,
21352624,guardrail,護欄；護柵,
21352625,externality,外部性；外在性,
21352626,site-specific,特定場域,
21352627,adornment,裝飾品,
21352628,recessive,隱性；隱性的,
21352629,maneuverability,操縱性,
21352630,foreshore,前灘；前濱,
21352631,ringleader,首謀,
21352632,creatinine,肌酸酐；肌酐,
21352633,dither,顫動；微動；微振；激振,
21352634,spillage,墜落；溢流；灑落,
21352635,penile,陰莖；陰莖的,
21352636,irritants,刺激劑,
21352637,throw-in,內翻,
21352638,sitemap,網站地圖,
21352639,divestiture,撤資；套取,
21352640,epaper,電子報,
21352641,tsunamis,海嘯,
21352642,borax,硼砂,
21352643,slapstick,鬧劇,
21352644,kar,冰斗,
21352645,solidity,固性,
21352646,instigator,教唆犯,
21352647,droop,下垂,
21352648,foams,泡沫劑,
21352649,raindrop,雨滴,
21352650,spirulina,螺旋藻,
21352651,caldera,火山口,
21352652,non-slip,防滑,
21352653,florists,花匠,
21352654,all-terrain,全地形,
21352655,personification,化身,
21352656,anise,茴香；大茴香,
21352657,numerator,分子；計數器,
21352658,translocation,位移；移位；易位；轉位,
21352659,aphrodite,春藥；泡石,
21352660,counterintelligence,反情報,
21352661,hyacinth,風信子,
21352662,baring,露出水面,
21352663,egress,出口；外出,
21352664,mucosa,黏膜,
21352665,alumina,鋁；氧化鋁；礬土,
21352666,sebum,皮脂,
21352667,regale,佳餚,
21352668,puffin,海雀,
21352669,hatter,帽商,
21352670,anticoagulant,抗凝血劑；抗凝劑,
21352671,hypothalamus,下視丘,
21352672,tillage,耕作；耕耘；耕犁；犁耕,
21352673,buckling,彎曲；扣住；挫屈,
21352674,moribund,瀕死的,
21352675,snags,障礙,
21352676,qubit,量子位元,
21352677,surfactant,界面活性劑；表面活性劑,
21352678,excision,切除術,
21352679,haemorrhage,出血,
21352680,jetting,噴流,
21352681,transcendence,超越,
21352682,conformance,符合；一致性；符合性,
21352683,reducer,減速器；還原劑,
21352684,suffocation,窒息,
21352685,citrate,檸檬酸,
21352686,pertussis,百日咳,
21352687,sunscreens,防曬劑,
21352688,import/export,輸入；輸出,
21352689,tilapia,吳郭魚,
21352690,rayon,嫘縈；縲縈,
21352691,underpants,內褲,
21352692,reticle,網線,
21352693,acidification,酸化,
21352694,waterline,海岸線；水線；吃水線,
21352695,reentry,復學,
21352696,sunspot,太陽黑子,
21352697,hemispheres,腦半球,
21352698,residuals,殘留物；殘量,
21352699,depositions,口供,
21352700,recombination,重組；復合；再結合,
21352701,colic,絞痛,
21352702,cataclysm,劇變,
21352703,recheck,重檢查,
21352704,gantry,高架；支架,
21352705,newsgroup,新聞群組；討論團體,
21352706,chroma,彩度；色度；色品,
21352707,monomer,單體；單分子,
21352708,scrubber,洗滌器,
21352709,plumage,羽毛；羽衣,
21352710,cation,陽離子,
21352711,etymology,詞源學,
21352712,hypertrophy,肥大；過肥；過度生長,
21352713,encapsulation,包裝；密封；封裝；包囊；囊化,
21352714,cantilever,懸臂,
21352715,elongation,延長；延伸；伸長,
21352716,porosity,多孔性；有孔的,
21352717,extruder,擠壓機,
21352718,blushing,臉紅；抹紅,
21352719,italic,斜體字,
21352720,hydraulics,水利學；水力學,
21352721,softwood,軟木,
21352722,hemlock,鐵杉,
21352723,fallow,休耕地,
21352724,superstructure,上層結構；上層建築；上部結構,
21352725,conscription,徵集,
21352726,phono,音；聲音；留聲機,
21352727,hemorrhoids,痔瘡,
21352728,windward,上風；向風；迎風的,
21352729,crewman,組員,
21352730,jitter,抖動,
21352731,haulage,拖運費,
21352732,overcoat,保護膜,
21352733,fuchsia,桃紅,
21352734,subroutine,子程式,
21352735,quasar,類星體,
21352736,survivability,存活率,
21352737,blanch,變白,
21352738,downforce,下壓力,
21352739,marginalization,邊緣化,
21352740,deform,變形,
21352741,biofilm,生物膜；生物薄膜,
21352742,interferon,干擾素,
21352743,krill,南極蝦；磷蝦,
21352744,horseradish,辣根,
21352745,driller,鑽床；鑽機,
21352746,zephyr,軟風,
21352747,nanometer,奈米,
21352748,low-power,低功率,
21352749,recalculate,重新計算,
21352750,polis,城市；城邦,
21352751,reversion,轉換；復原；轉化；反轉；復歸,
21352752,frictionless,無摩擦,
21352753,aspirate,吸取,
21352754,scaly,鱗片狀；鱗狀的,
21352755,fingerboard,指板,
21352756,motility,動性；機動性；運動性；移動性,
21352757,re-evaluation,複評,
21352758,freshener,提神飲料,
21352759,proportionality,比例；比例性,
21352760,impostor,冒名頂替,
21352761,grayscale,灰階,
21352762,ethyl,乙基,
21352763,flavonoids,黃體；類黃酮,
21352764,multimeter,三用電表,
21352765,adjuvant,佐劑；助劑,
21352766,soundness,健全；健全性；無疵,
21352767,luminance,亮度；光度；輝度,
21352768,perfectionism,完美主義,
21352769,cava,腔,
21352770,congestive,充血的；鬱血性,
21352771,infirmity,虛弱,
21352772,reasonableness,合理性,
21352773,falsification,偽造；否證；證誤,
21352774,counterculture,反文化,
21352775,curie,居禮；居里,
21352776,endocrinology,內分泌學,
21352777,coagulation,凝聚；凝結；凝集,
21352778,infantile,嬰兒的,
21352779,essences,香精,
21352780,cirrus,卷雲,
21352781,counterweight,配重；平衡器,
21352782,epidermis,表皮；表皮層,
21352783,misalignment,錯位；對不準；未對準,
21352784,jojoba,荷荷巴,
21352785,lipoprotein,脂蛋白,
21352786,decentralization,疏散；分權；去中心化；分權化；分散化,
21352787,maelstrom,大漩渦,
21352788,glutamine,麩醯胺；麩醯胺酸,
21352789,acrylics,丙烯酸,
21352790,jib,支架,
21352791,requester,請求者,
21352792,gales,大風,
21352793,politburo,政治局,
21352794,amine,胺；胺類,
21352795,liquefy,液化,
21352796,opportunism,機會主義,
21352797,electrolysis,電解,
21352798,gnat,蚋,
21352799,burnish,研磨；磨光；壓光,
21352800,resupply,再補給,
21352801,memorization,記誦,
21352802,gastronomy,美食學,
21352803,beluga,白鯨,
21352804,topsoil,表土,
21352805,crud,渣滓；水垢,
21352806,sleepiness,嗜睡,
21352807,switchback,互換；反撥,
21352808,excrement,糞便；排泄物,
21352809,deconstruction,解構,
21352810,gonorrhea,淋病,
21352811,antiterrorism,反恐怖主義,
21352812,fasciitis,筋膜炎,
21352813,streamlines,流線,
21352814,sensitization,過敏性；敏感性；感光；增感；致敏；敏化,
21352815,fairchild,追蹤儀,
21352816,savagery,蒙昧,
21352817,dateline,稿源,
21352818,alumna,女校友,
21352819,ingot,鐵錠,
21352820,bromide,溴化物,
21352821,immunodeficiency,免疫缺乏,
21352822,tell-tale,顯示器,
21352823,brickwork,砌磚,
21352824,nonresident,非常駐,
21352825,aeration,通風；鬆散；充氣；通氣；曝氣,
21352826,stillborn,死產,
21352827,materiality,重點；實質性；物質性；重大性,
21352828,appellation,稱呼,
21352829,wrenches,扳手,
21352830,sub-continent,次大陸,
21352831,vibrato,顫音,
21352832,coauthor,合著者,
21352833,isometric,等量；等長的,
21352834,relativism,相對性；相對主義,
21352835,clays,黏土,
21352836,instantiate,例示,
21352837,clincher,緊箝,
21352838,clobber,重寫,
21352839,concessionaire,承受人,
21352840,inactivate,鈍化,
21352841,dehumidifier,除濕機；除濕器,
21352842,trouble-shooting,除錯；故障排除,
21352843,biomechanics,生物力學,
21352844,frankincense,乳香,
21352845,gob,水兵；變石,
21352846,y-axis,Y軸,
21352847,metronome,節拍器,
21352848,oscilloscope,示波器,
21352849,stopwatch,馬錶,
21352850,cryogenic,低溫；低溫的；低溫冷凍,
21352851,obsolescence,淘汰；退化；廢舊,
21352852,spigot,套管,
21352853,cloister,修道院,
21352854,carotenoid,類胡蘿蔔素,
21352855,chokes,窒息；呼吸困難,
21352856,acrimony,辛辣味,
21352857,pseudo-,假一,
21352858,out-of-date,過期,
21352859,quadriceps,四頭肌,
21352860,keratin,角質；角蛋白,
21352861,vanadium,釩,
21352862,vestibular,前庭的,
21352863,hydrochloride,氯化氫；鹽酸鹽,
21352864,microcephaly,小頭畸形,
21352865,nymphs,蛹,
21352866,immunoglobulin,免疫球蛋白,
21352867,free-form,自由形式；形式自由,
21352868,perturbation,擾亂；擾動；攝動,
21352869,high-voltage,高電壓,
21352870,deca,十；10倍,
21352871,nep,結；粒,
21352872,ped,土塊；土團,
21352873,stethoscope,聽診器,
21352874,butane,丁烷,
21352875,canter,慢跑,
21352876,idiosyncrasy,特異體質,
21352877,astringent,收歛；收斂劑,
21352878,redux,回復的,
21352879,bulking,體漲,
21352880,tadpole,蝌蚪,
21352881,dogfight,纏鬥,
21352882,fibroblast,纖維母細胞,
21352883,embolism,栓塞；栓塞症,
21352884,gibbon,長臂猿,
21352885,tailwind,尾風,
21352886,headstock,軸承,
21352887,digitalization,數位化,
21352888,tableware,餐具；食具,
21352889,centerline,中線；中心線,
21352890,wash-out,淘汰,
21352891,landmass,陸塊,
21352892,entrapment,陷入；捕獲；俘獲；陷入泥淖；包埋,
21352893,botnet,殭屍網路,
21352894,glassy,靜海,
21352895,nucleotides,核苷酸,
21352896,decompress,解壓縮,
21352897,antipathy,不相容性,
21352898,escarpment,崖；懸崖,
21352899,irrelevance,無關,
21352900,commonalities,共通性,
21352901,regrowth,再成長；再生長,
21352902,pop-culture,流行文化,
21352903,self-reflection,自我反思,
21352904,frond,複葉,
21352905,biotin,生物素,
21352906,scald,疤；燙傷,
21352907,overage,增量；溢額,
21352908,midline,中線,
21352909,diphtheria,白喉,
21352910,multicast,多播,
21352911,amphetamines,安非他命,
21352912,weblog,部落格；網路部落格,
21352913,microbiologist,微生物學家,
21352914,technicolor,天然彩色,
21352915,sphincter,括約肌,
21352916,neutrinos,微中子,
21352917,midwinter,隆冬,
21352918,insemination,受精；授精,
21352919,disinfectants,消毒劑,
21352920,laggard,落後者,
21352921,carryover,帶出,
21352922,pylorus,幽門,
21352923,tarantula,狼蛛,
21352924,inflight,飛行中,
21352925,generative,生殖的,
21352926,scrotum,陰囊,
21352927,jerking,搖晃；反射,
21352928,gyroscope,陀螺儀；迴轉儀,
21352929,microsecond,微秒,
21352930,darkroom,暗房；暗室,
21352931,jiggle,微動,
21352932,harpoon,魚叉,
21352933,rhizome,根；根莖；地下莖,
21352934,re-entering,再進入,
21352935,interrogator,詢問機,
21352936,minutiae,細節,
21352937,delimitation,定界,
21352938,dystopia,異位,
21352939,energy-saving,節能,
21352940,reactant,反應物,
21352941,beryl,綠寶石；綠柱石,
21352942,heatsink,散熱器,
21352943,detritus,碎屑；腐植質；岩屑,
21352944,delineation,描繪；描畫；描書,
21352945,barium,鋇；鋇劑,
21352946,shellac,蟲膠,
21352947,freeform,自由形式,
21352948,eardrum,耳膜,
21352949,conch,螺；殼；貝殼,
21352950,slowness,慢度,
21352951,catharsis,宣洩,
21352952,bock,羊皮,
21352953,cel,透明片,
21352954,pullover,套頭毛衣,
21352955,geographer,地理學家,
21352956,catacomb,地下墓穴,
21352957,testes,睪丸,
21352958,preoperative,手術前的,
21352959,abalone,鮑魚,
21352960,dexamethasone,地塞米松,
21352961,girder,樑；大梁,
21352962,armature,電樞,
21352963,junket,乳凍,
21352964,playability,可玩性,
21352965,rearrangement,重排；重安排,
21352966,intersex,雌雄同體,
21352967,decontamination,淨化；除污；去汙染,
21352968,retinopathy,視網膜病；視網膜病變,
21352969,scupper,排水孔,
21352970,sternum,胸骨,
21352971,favouritism,偏好,
21352972,gallstone,膽石,
21352973,acropolis,衛城,
21352974,perfusion,擴散；灌注；灌流,
21352975,laundromat,自助洗衣店,
21352976,halibut,比目魚；大魟,
21352977,prolapse,脫垂,
21352978,parabolic,拋物線,
21352979,macroeconomics,總體經濟學,
21352980,plexiglass,塑膠玻璃；有機玻璃,
21352981,decryption,解密,
21352982,disinvestment,撤資,
21352983,hydrolysis,水解,
21352984,inductor,感應器,
21352985,dipper,杓；北斗星,
21352986,non-discrimination,無差別待遇,
21352987,brocade,錦緞,
21352988,high-efficiency,高效率,
21352989,phthalate,苯二甲酸鹽,
21352990,bifurcation,分歧；分叉；分岔；分岐；雙叉,
21352991,bedbugs,臭蟲,
21352992,causative,原因的,
21352993,emphysema,氣腫；肺氣腫,
21352994,accumulator,累積計,
21352995,eavesdropping,竊聽,
21352996,self-management,自我管理,
21352997,cutaway,剪掉,
21352998,martel,槌,
21352999,naturalism,自然主義,
21353000,demagogue,群眾煽動家,
21353001,reflexive,反身,
21353002,immaturity,未成熟,
21353003,rectification,調整；修正；糾正；校正；整流；矯正術；糾正法；檢波,
21353004,disorientation,失向；亂向,
21353005,shrew,鼩鼱,
21353006,two-tier,二層式,
21353007,spongy,海綿狀的,
21353008,short-range,短程,
21353009,caprice,率性,
21353010,mucosal,黏膜,
21353011,synch,同步,
21353012,canker,口潰瘍,
21353013,waistcoat,背心,
21353014,tern,燕鷗,
21353015,berm,堤岸；灘台,
21353016,pinhole,針孔,
21353017,thrasher,脫穀機,
21353018,igloo,冰屋,
21353019,tuba,管；管狀,
21353020,greaves,油渣,
21353021,tuff,凝灰岩,
21353022,dietetics,營養學,
21353023,howler,鳴器,
21353024,gradation,漸變；級配,
21353025,fermi,費米,
21353026,jugular,頸；頸部,
21353027,gulch,峽谷；細谷,
21353028,wham,沼澤地；沼澤濕地,
21353029,nape,後頸；項部,
21353030,obtuse,鈍的,
21353031,bagpipe,風笛,
21353032,oscillators,振盪器,
21353033,biogen,生物體,
21353034,spina,脊柱,
21353035,reverie,幻想,
21353036,diuretics,利尿劑,
21353037,environmentalism,環境論；環境主義,
21353038,workpiece,工件,
21353039,resveratrol,白藜蘆醇,
21353040,transferee,受讓人,
21353041,albumin,蛋白；白蛋白,
21353042,anti-apartheid,反種族隔離,
21353043,epistemology,認識論；認識學,
21353044,tryptophan,色胺酸；色氨酸,
21353045,aspartame,阿斯巴甜,
21353046,metallurgy,冶金學,
21353047,dashcam,行車紀錄器,
21353048,contraindication,禁忌,
21353049,two-stage,二階段,
21353050,microfilm,微縮膠卷,
21353051,woodcock,山鷸,
21353052,spatter,飛濺,
21353053,pectin,果膠,
21353054,woodwind,木管樂器,
21353055,fibreglass,玻璃纖維,
21353056,actuate,制動,
21353057,earthwork,土方工程；地景藝術作品,
21353058,sinusitis,竇炎；鼻竇炎,
21353059,oceanography,海洋學,
21353060,centipede,蜈蚣,
21353061,parathyroid,副甲狀腺,
21353062,hydrogel,水膠；水凝膠,
21353063,deputation,值班員,
21353064,winder,捲揚機,
21353065,adipose,脂肪；脂肪的,
21353066,solute,溶質,
21353067,tapers,錐形,
21353068,tipple,酒；飲料,
21353069,aphrodisiac,春藥,
21353070,roll-up,總計,
21353071,conflagration,火災；大火災,
21353072,headwaters,水源,
21353073,hypotension,低血壓；低血壓症,
21353074,vaudeville,雜耍表演,
21353075,abacus,算盤,
21353076,vulva,陰唇；陰戶,
21353077,sylvan,有樹木的,
21353078,compaction,壓縮；壓實；壓緊,
21353079,quicksilver,水銀,
21353080,apogee,遠地點,
21353081,organelle,胞器,
21353082,esters,酯；酯類,
21353083,chattel,動產,
21353084,vestibule,入口；門廳；前庭,
21353085,bookend,書夾,
21353086,earplug,耳塞,
