ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
19450975,gal,加爾{單位(cm/s^2)},,測量組,,2022-07-15
19450976,Galvanic cell,伽凡尼電池,,環工組,,2022-07-15
19450977,galvanic corrosion,伽凡尼腐蝕{電化學腐蝕}；電流破壞；電流侵蝕,,,,2022-07-15
19450978,Galvanic potential,伽凡尼位能,,環工組,,2022-07-15
19450979,galvanic series,電蝕序,,環工組,,2022-07-15
19450980,galvanised wire,鍍鋅鋼線,,,,2022-07-15
19450981,galvanized reinforcement,鍍鋅鋼筋,,,,2022-07-15
19450982,galvanized steel,鍍鋅鋼,,,,2022-07-15
19450983,galvanized steel pipe,鍍鋅鋼管,,,,2022-07-15
19450984,galvanized strand,鍍鋅鋼絞線,,,,2022-07-15
19450985,galvanized wire,鍍鋅線,,,,2022-07-15
19450986,gamete,配子,,環工組,,2022-07-15
19450987,gamma decay,γ衰變,,環工組,,2022-07-15
19450988,gamma distribution,伽瑪分布,,,,2022-07-15
19450989,gamma diversity,γ多樣性,,環工組,,2022-07-15
19450990,gamma emitter,γ發射體,,環工組,,2022-07-15
19450991,gamma ray,γ射線,,環工組,,2022-07-15
19450992,gamma ray spectrometry,γ能譜測定儀,,環工組,,2022-07-15
19450993,gang mould,分組鑄模,,,,2022-07-15
19450994,ganged forms,成組模板；模板組合,,,,2022-07-15
19450995,ganger,工頭,,,,2022-07-15
19450996,gangway,車間通道{鐵路},,,,2022-07-15
19450997,ganister,緻密矽岩,,,,2022-07-15
19450998,gantry,門式起重機,,營管組,,2022-07-15
19450999,gantry crane,門架式吊車,,營管組,,2022-07-15
19451000,Gantt chart,甘特圖；桿狀圖,,營管組,,2022-07-15
19451001,gap,間隙;間隔,,,,2022-07-15
19451002,gap graded,殘缺級配,,,,2022-07-15
19451003,gap-graded aggregate,越級配粒料；殘缺級配粒料,,,,2022-07-15
19451004,gap-graded concrete,越級配混凝土,,,,2022-07-15
19451005,garbage,廚餘；垃圾,,環工組,,2022-07-15
19451006,garbage access equipment,垃圾進料設備,,營管組,,2022-07-15
19451007,garbage breaker,垃圾破碎機,,營管組,,2022-07-15
19451008,garbage can,垃圾桶,,營管組,,2022-07-15
19451009,garbage collection system,垃圾收集系統,,,,2022-07-15
19451010,garbage crane,垃圾吊車,,營管組,,2022-07-15
19451011,garbage disposal,垃圾處置,,,,2022-07-15
19451012,garbage drying,垃圾乾燥,,環工組,,2022-07-15
19451013,garbage dump,垃圾傾棄[場],,,,2022-07-15
19451014,garbage dump door,垃圾傾卸門；垃圾傾倒門,,營管組,,2022-07-15
19451015,garbage dumping,垃圾傾棄,,,,2022-07-15
19451016,garbage grab crane,抓斗式垃圾吊車,,營管組,,2022-07-15
19451017,garbage intake door,垃圾收集門,,營管組,,2022-07-15
19451018,garbage lighter,垃圾駁船,,,,2022-07-15
19451019,garbage refuse dump,垃圾傾棄[場],,環工組,,2022-07-15
19451020,garden apartment,花園公寓,,,,2022-07-15
19451021,garden city,田園都市；花園都市,,,,2022-07-15
19451022,Garden city theory,田園都市理論；花園城市理論,,,,2022-07-15
19451023,garden suburb,田園郊區；花園郊區,,,,2022-07-15
19451024,garden village,田園村落,,,,2022-07-15
19451025,Garin-Lowry model,格林-勞利模式；格林-勞利模型,,都計組,,2022-07-15
19451026,gas analysis,氣體分析,,環工組,,2022-07-15
19451027,gas carburizing,滲碳{煉鋼},,,,2022-07-15
19451028,gas chromatograph (GC),氣相色層分析儀,,環工組,,2022-07-15
19451029,gas chromatography,氣相層析儀；氣相色層分析法,,建築_環控,,2022-07-15
19451030,gas concrete,氣泡混凝土,,,,2022-07-15
19451031,gas cooling tower,氣體冷卻塔,,環工組,,2022-07-15
19451032,gas counter,氣體計數器,,環工組,,2022-07-15
19451033,gas cutting,瓦斯切割,,,,2022-07-15
19451034,gas dome,集氣圓頂,,,,2022-07-15
19451035,gas film,氣相膜,,環工組,,2022-07-15
19451036,gas foaming agent,發泡劑,,,,2022-07-15
19451037,gas holder,貯氣器；儲氣器,,,,2022-07-15
19451038,gas mixed sludge digest equipment,氣拌式污泥消化設備,,營管組,,2022-07-15
19451039,gas pipeline,氣體管線,,,,2022-07-15
19451040,gas scrubber,氣體洗滌器,,環工組,,2022-07-15
19451041,gas solubility coefficient,溶氣係數,,環工組,,2022-07-15
19451042,gas trap,防氣彎,,,,2022-07-15
19451043,gas welded joint,氣焰銲接頭,,,,2022-07-15
19451044,gas welding,氣銲,,,,2022-07-15
19451045,gaseous diffusion,氣體擴散,,環工組,,2022-07-15
19451046,gaseous pollutant,氣狀污染物,,環工組,,2022-07-15
19451047,gaseous radwaste,氣狀放射廢料,,環工組,,2022-07-15
19451048,gas-foaming agent,造氣劑,,,,2022-07-15
19451049,gasification,氣化,,,,2022-07-15
19451050,gasket,墊片,,環工組,,2022-07-15
19451051,gasohol,汽油精,,環工組,,2022-07-15
19451052,gas-pressure welding,氣焰壓銲,,,,2022-07-15
19451053,gas-solubility coefficient,溶氣係數,,,,2022-07-15
19451054,gate diversion work,閘門分水工,,,,2022-07-15
19451055,gate groove,閘門槽,,,,2022-07-15
19451056,gate keeper,看柵工{鐵路},,,,2022-07-15
19451057,gate man,看柵工{鐵路},,,,2022-07-15
19451058,gate sheet,閘門板,,,,2022-07-15
19451059,gathering loader,聚臂式裝載機,,,,2022-07-15
19451060,gathering track,匯集軌道,,,,2022-07-15
19451061,gauge correlation,水尺關連,,,,2022-07-15
19451062,gauge height,水尺水位,,,,2022-07-15
19451063,gauge irregularity,軌距不整,,,,2022-07-15
19451064,gauge length,標記長度；測距,,,,2022-07-15
19451065,gauge line,軌距線,,,,2022-07-15
19451066,gauge of track,軌距,,,,2022-07-15
19451067,gauge plate,軌距墊鈑,,,,2022-07-15
19451068,gauge side,軌距側,,,,2022-07-15
19451069,gauge strut,軌撐,,,,2022-07-15
19451070,gauge tie,軌距拉桿,,,,2022-07-15
19451071,gauge water,拌和水,,,,2022-07-15
19451072,gauge widening,軌距加寬,,,,2022-07-15
19451073,gauging rule,軌距規；軌距尺,,,,2022-07-15
19451074,gauging station,水位站,,環工組,,2022-07-15
19451075,gauging well,水位井,,,,2022-07-15
19451076,Gauss curvature,高斯曲率,,測量組,,2022-07-15
19451077,Gauss midlatitude function,高斯中緯度函數,,測量組,,2022-07-15
19451078,Gaussian curvature,高斯曲率,,測量組,,2022-07-15
19451079,Gaussian eliminate method,高斯消去法,,,,2022-07-15
19451080,Gaussian plume model,髙斯煙流模式,,環工組,,2022-07-15
19451081,Gaussian-Jordan eliminate method,高斯-喬丹消去法,,,,2022-07-15
19451082,Gauss-Krüger projection,高斯克魯格投影,,測量組,,2022-07-15
19451083,gear ratio,齒輪比,,,,2022-07-15
19451084,gehlenite,鈣鋁黃長石；鋁方柱石,,,,2022-07-15
19451085,Geiger counter,蓋氏計數器；蓋格計數器,,環工組,,2022-07-15
19451086,gel,凝膠；膠體；劑,,,,2022-07-15
19451087,gel chromatography,凝膠層析,,環工組,,2022-07-15
19451088,gel coat,凝膠塗層；膠殼{FRP},,材料_FRP,,2022-07-15
19451089,gel electrophoresis,凝膠電泳,,環工組,,2022-07-15
19451090,gel point,膠化點,,材料_FRP,,2022-07-15
19451091,gel time,膠化時間,,材料_FRP,,2022-07-15
19451092,gel time test,膠化時間試驗,,材料_FRP,,2022-07-15
19451093,gelatin dynamite,膠質炸藥,,,,2022-07-15
19451094,gelation,膠化,,材料_FRP,,2022-07-15
19451095,gelation time,膠化時間,,材料_FRP,,2022-07-15
19451096,gel-coat resin,凝膠塗布型樹脂,,材料_FRP,,2022-07-15
19451097,gene,基因,,環工組,,2022-07-15
19451098,gene bank,基因庫,,環工組,,2022-07-15
19451099,gene flow,基因流動,,環工組,,2022-07-15
19451100,gene locus,基因座,,環工組,,2022-07-15
19451101,gene recombination,基因重組,,環工組,,2022-07-15
19451102,general adaptation syndrome (GAS),一般適應症候群,,環工組,,2022-07-15
19451103,general and administrative (G&A) costs,公司管理費,,營管組,,2022-07-15
19451104,general aviation airport,普通機場,,,,2022-07-15
19451105,general building code,一般建築規範；通用建築規範,,,,2022-07-15
19451106,general cargo,雜貨,,,,2022-07-15
19451107,general cargo wharf,雜貨碼頭,,,,2022-07-15
19451108,general condition,一般狀況,,,,2022-07-15
19451109,general conditions,一般條款,,營管組,,2022-07-15
19451110,general contract,總契約；主契約,,,,2022-07-15
19451111,general contractor,綜合營造廠；總承包商,,營管組,,2022-07-15
19451112,general failure,一般破壞,,,,2022-07-15
19451113,general fertility rate,一般生育率,,環工組,,2022-07-15
19451114,general industry,一般產業；一般工業,,,,2022-07-15
19451115,general linear hypothesis,一般線性假設,,測量組,,2022-07-15
19451116,general map,總圖；一覽圖；一般地圖,,,,2022-07-15
19451117,general plan,總[體]計畫,,,,2022-07-15
19451118,general provisions,一般條款,,,,2022-07-15
19451119,general purpose type resin,通用型樹脂,,材料_FRP,,2022-07-15
19451120,general requirement and regulation,一般要求及規定,,營管組,,2022-07-15
19451121,general shear failure,剪力破壞,,,,2022-07-15
19451122,general view,全視圖,,,,2022-07-15
19451123,generalist,廣適者,,環工組,,2022-07-15
19451124,generalized inverse,廣義求逆；廣義逆元,,測量組,,2022-07-15
19451125,generalized sensor model,廣義感測器模式,,測量組,,2022-07-15
19451126,generated energy,發電量,,環工組,,2022-07-15
19451127,generated traffic,衍生交通,,,,2022-07-15
19451128,generating process,生成程序,,,,2022-07-15
19451129,generation of trip,旅次發生,,,,2022-07-15
19451130,generation time,世代時間,,環工組,,2022-07-15
19451131,generator,發電機,,,,2022-07-15
19451132,generator assembly,發電機組裝,,營管組,,2022-07-15
19451133,generator room,發電機室,,,,2022-07-15
19451134,generator-type current meter,發電機式流速計,,,,2022-07-15
19451135,genetic algorithm,基因演算法；遺傳演算法,,環工組,,2022-07-15
19451136,genetic control,基因防治,,環工組,,2022-07-15
19451137,genetic diversity,遺傳多樣性；基因多樣性,,環工組,,2022-07-15
19451138,genetic dose,遺傳劑量,,環工組,,2022-07-15
19451139,genetic drift,基因漂移,,環工組,,2022-07-15
19451140,genetic effect,基因效應,,環工組,,2022-07-15
19451141,genetic engineering,基因工程；遺傳工程,,環工組,,2022-07-15
19451142,genetic feedback,基因回饋,,環工組,,2022-07-15
19451143,genetic load,遺傳負載,,環工組,,2022-07-15
19451144,genetic resource,基因資源；遺傳資源,,環工組,,2022-07-15
19451145,genetics,遺傳學,,環工組,,2022-07-15
19451146,genius loci,地靈{古羅馬}；地方守護神；場所精神,,,,2022-07-15
19451147,genome,基因體；基因組,,民眾投書,,2022-07-15
19451148,genotype,基因型,,環工組,,2022-07-15
19451149,gentrification,高雅化；仕紳化,,環工組,,2022-07-15
19451150,geocentric coordinate system,地心坐標系統,,測量組,,2022-07-15
19451151,geocentric coordinates,地心坐標,,測量組,,2022-07-15
19451152,geocentric frame,地心框架,,測量組,,2022-07-15
19451153,geocentric latitude,地心緯度,,測量組,,2022-07-15
19451154,geocentric longitude,地心經度,,測量組,,2022-07-15
19451155,geocentrism,地球中心論,,測量組,,2022-07-15
19451156,geochemistry,地球化學,,環工組,,2022-07-15
19451157,geodesic,大地線,,,,2022-07-15
19451158,geodesic azimuth reduction,大地線方位角化算；大地線方位角歸算,,測量組,,2022-07-15
19451159,geodesic curvature,大地線曲率,,測量組,,2022-07-15
19451160,geodesic line,大地線；測地線,,測量組,,2022-07-15
19451161,geodesic line reduction,大地線化算；大地線歸算,,測量組,,2022-07-15
19451162,geodesic triangle,大地三角形,,測量組,,2022-07-15
19451163,geodesy,大地測量學 ；測地學,,測量組,,2022-07-15
19451164,geodetic azimuth,大地方位角,,測量組,,2022-07-15
19451165,geodetic construction,球膜構造,,,,2022-07-15
19451166,geodetic coordinate system,大地坐標系統,,測量組,,2022-07-15
19451167,geodetic coordinates,大地坐標,,測量組,,2022-07-15
19451168,geodetic datum,大地基準,,測量組,,2022-07-15
19451169,geodetic datum transformation,大地基準轉換,,測量組,,2022-07-15
19451170,geodetic distance,大地距,,測量組,,2022-07-15
19451171,geodetic height,橢球高,,測量組,,2022-07-15
19451172,geodetic horizon,大地地平線,,測量組,,2022-07-15
19451173,geodetic horizontal angle,大地水平角,,測量組,,2022-07-15
19451174,geodetic latitude,大地緯度,,,,2022-07-15
19451175,geodetic line,大地線；測地線,,測量組,,2022-07-15
19451176,geodetic longitude,大地經度,,測量組,,2022-07-15
19451177,geodetic meridian,大地子午線 {真子午線},,測量組,,2022-07-15
19451178,geodetic network,大地測量網,,測量組,,2022-07-15
19451179,geodetic north,真北；大地北,,測量組,,2022-07-15
19451180,geodetic reduction,大地化算；大地歸算,,測量組,,2022-07-15
19451181,geodetic reference system (GRS),大地參考系統,,測量組,,2022-07-15
19451182,geodetic survey,大地測量,,測量組,,2022-07-15
19451183,geodetic surveying,大地測量,,,,2022-07-15
19451184,geodetic theodolite,大地經緯儀,,測量組,,2022-07-15
19451185,geodetic vertical angle,大地垂直角,,測量組,,2022-07-15
19451186,geodetic zenith angle,大地天頂距,,測量組,,2022-07-15
19451187,geoengineering,地質工程,,環工組,,2022-07-15
19451188,geographic coordinates,地理坐標,,測量組,,2022-07-15
19451189,geographic information system (GIS),地理資訊系統,,,,2022-07-15
19451190,geographic isolation,地理隔離,,環工組,,2022-07-15
19451191,geographic latitude,地理緯度,,,,2022-07-15
19451192,geographic number,電話區碼{英國},,,,2022-07-15
19451193,geographical coordinate system,地理坐標系統,,測量組,,2022-07-15
19451194,geographical information system (GIS),地理資訊系統,,測量組,,2022-07-15
19451195,geography markup language(GML),地理標記語言,,測量組,,2022-07-15
19451196,geohydrologic system,地質水文系統,,環工組,,2022-07-15
19451197,geohydrology,地質水文學,,環工組,,2022-07-15
19451198,geoid,大地水準面,,測量組,,2022-07-15
19451199,geoid height,大地起伏,,測量組,,2022-07-15
19451200,geoid model,大地起伏模型,,測量組,,2022-07-15
19451201,geoid undulation,大地起伏,,測量組,,2022-07-15
19451202,geoidal height,大地水準面高,,測量組,,2022-07-15
19451203,geoinformatics,空間資訊學,,測量組,,2022-07-15
19451204,geologic columnner section,地質柱狀圖,,,,2022-07-15
19451205,geologic map,地質圖,,,,2022-07-15
19451206,geologic profile,地質縱斷面圖,,,,2022-07-15
19451207,geologic section,地質縱斷面圖,,,,2022-07-15
19451208,geologic survey,地質調查,,,,2022-07-15
19451209,geological data,地質資料,,營管組,,2022-07-15
19451210,geological formation,地層,,,,2022-07-15
19451211,geological hazard,地質危害,,都計組,,2022-07-15
19451212,geological investigation,地質調查,,,,2022-07-15
19451213,geological map,地質圖,,,,2022-07-15
19451214,geological survey,地質調查,,,,2022-07-15
19451215,geology,地質學,,環工組,,2022-07-15
19451216,geomagnetic latitude,地磁緯度,,測量組,,2022-07-15
19451217,geomagnetic longitude,地磁經度,,測量組,,2022-07-15
19451218,geomancy,風水；勘輿學,,都計組,,2022-07-15
19451219,geomatics,空間資訊學,,測量組,,2022-07-15
19451220,geomatics engineering,空間資訊工程,,測量組,,2022-07-15
19451221,geomembrane,地工薄膜,,環工組,,2022-07-15
19451222,geometric coordinates,幾何坐標,,測量組,,2022-07-15
19451223,geometric design of highways,公路幾何設計；公路線形設計,,,,2022-07-15
19451224,geometric dilution of precision (GDOP),幾何精度稀釋[因子],,測量組,,2022-07-15
19451225,geometric garden,幾何式庭園,,,,2022-07-15
19451226,geometric height,幾何高,,測量組,,2022-07-15
19451227,geometric instability,幾何不穩定性,,,,2022-07-15
19451228,geometric nonlinearlity,幾何非線性,,,,2022-07-15
19451229,geometric rate of increase,幾何增加率,,環工組,,2022-07-15
19451230,geometric stability,幾何穩定性,,,,2022-07-15
19451231,geometrical geodesy,幾何大地測量學,,測量組,,2022-07-15
19451232,geometrically unstable structure,幾何不穩定結構,,,,2022-07-15
19451233,geomorphology,地形學,,環工組,,2022-07-15
19451234,geonet,地工織網,,環工組,,2022-07-15
19451235,geophysical prospecting,地球物理探查法,,,,2022-07-15
19451236,geophysics,地球物理學,,環工組,,2022-07-15
19451237,geopotential,重力位,,,,2022-07-15
19451238,geopotential height,重力位高,,測量組,,2022-07-15
19451239,geopotential number,大地位數；重力位數,,測量組,,2022-07-15
19451240,geopressurized zone,地壓區域,,環工組,,2022-07-15
19451241,Georgian architecture,喬治亞式建築,,,,2022-07-15
19451242,geoscience,地球科學,,環工組,,2022-07-15
19451243,geosphere,地圈,,,,2022-07-15
19451244,geostationary satellite,地球同步衛星,,測量組,,2022-07-15
19451245,geostrophic wind,地轉風,,,,2022-07-15
19451246,geostrophic wind velocity,地轉風速,,,,2022-07-15
19451247,geosynthetics,地工聚合物,,營管組,,2022-07-15
19451248,geotechnical data,地工資料,,營管組,,2022-07-15
19451249,geotechnical engineering,大地工程,,,,2022-07-15
19451250,geotechnique,地工技術,,,,2022-07-15
