ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3600243,Tarpela yuanfenga,鳶峰縮頸擬步行蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Tenebrionidae擬步行蟲科,Tarpela縮頸擬步行蟲屬,yuanfenga,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600244,Callytron yuasai okinawense,白緣虎甲蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Carabidae步行蟲科,Callytron,yuasai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600245,Onthophagus (Matashia) yubarinus,長脛嗡蜣螂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Onthophagus (Matashia),yubarinus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600246,Glossilus yubimus,圓柏匙突節蜱,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Trombidiformes絨_目,Eriophyidae節蜱科,Glossilus匙突節蜱屬,yubimus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600247,Cyclodomus yuccae,龍舌蘭科環家孢菌,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Cyclodomus,yuccae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600248,Chrysozephyrus yuchingkinus,清金翠灰蝶;清金綠小灰蝶;埔里綠小灰蝶;余氏綠灰蝶;清金綠灰蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Lycaenidae灰蝶科,Chrysozephyrus翠灰蝶屬,yuchingkinus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600249,Neonesidea yudyi,誘敵新脊介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Bairdiidae土菱介科,Neonesidea新脊介屬,yudyi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600250,Lycopodium yueshanense,玉山地刷,,Plantae植物界,Lycopodiophyta石松門,Lycopodiopsida石松綱,Lycopodiales石松目,Lycopodiaceae石松科,Lycopodium石松屬,yueshanense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600251,Discothyrea yueshen,月神盤針蟻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Formicidae蟻科,Discothyrea盤針蟻屬,yueshen,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600252,Teratozephyrus yugaii,臺灣鐵灰蝶;玉山長尾小灰蝶;華西長尾灰蝶;黑鐵灰蝶;玉山鐵灰蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Lycaenidae灰蝶科,Teratozephyrus鐵灰蝶屬,yugaii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600253,Eucythere yugao,優哥真花介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Eucytheridae真花介科,Eucythere真花介屬,yugao,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600254,Phyllosticta yugokwa,小孢木蘭葉點霉,,Fungi真菌界,Ascomycota子囊菌門,Dothideomycetes座囊菌綱,Dothideales座囊菌目,Botryosphaeriaceae葡萄座腔菌科,Phyllosticta葉點黴屬,yugokwa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600255,Ponera yuhnang,玉皇針蟻,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hymenoptera膜翅目,Formicidae蟻科,Ponera針蟻屬,yuhnang,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600256,Metaphire yuhsii,友燮腔環蚓,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Haplotaxida單向蚓目,Megascolecidae鉅蚓科,Metaphire腔環蚓屬,yuhsii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600257,Ceracupes yui,余氏三叉黑艷蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Passalidae黑艷蟲科,Ceracupes三叉黑艷蟲屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600258,Dicronocephalus yui yui,余氏角金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Dicronocephalus角金龜屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600259,Dicronocephalus yui cheni,陳氏角金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Dicronocephalus角金龜屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600260,Glaphyra yui,余氏長角短翅天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Glaphyra長角短翅天牛屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600261,Himeropteryx yui,余氏麗斑舟蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Notodontidae舟蛾科,Himeropteryx,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600262,Holotrichia yui,木生黑金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Holotrichia黑金龜屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600263,Leptotrombidium yui,于氏纖恙_,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Trombidiformes絨_目,Trombiculidae恙_科,Leptotrombidium纖恙_屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600264,Taiwanoserica yui,木生絨毛金龜;木生臺灣絨毛金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Taiwanoserica臺灣絨毛金龜屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600265,Trichomaladera yui,余氏纖絨毛金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Trichomaladera纖絨毛金龜屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600266,Typhlocarcinops yui,遊氏擬盲蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Pilumnidae毛刺蟹科,Typhlocarcinops擬盲蟹屬,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600267,Varuna yui,游氏弓蟹,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Varunidae弓蟹科,Varuna,yui,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600268,Bactrocera (Zeugodacus) yuiliensis,玉里寡毛實蠅,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Tephritidae果實蠅科,Bactrocera (Zeugodacus)果實蠅屬,yuiliensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600269,Aristolochia yujungiana,裕榮馬兜鈴,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Piperales胡椒目,Aristolochiaceae馬兜鈴科,Aristolochia馬兜鈴屬,yujungiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600270,Dypna yulaonensis,宇老荻舟蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Notodontidae舟蛾科,Dypna,yulaonensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600271,Amamiclytus yulongi,林氏毛腳虎天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Amamiclytus毛腳虎天牛屬,yulongi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600272,Trichiorhyssemus yumikoae,由美子毛沙蜉金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Trichiorhyssemus毛沙蜉金龜屬,yumikoae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600273,Babelomurex yumimarumai,雙錐棘花仙螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Coralliophilidae珊瑚螺科,Babelomurex塔肩棘螺屬,yumimarumai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600274,Paramphientomum yumyum,擬蛾嚙蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Psocodea囓蟲目,Amphientomidae蛾嚙蟲科,Paramphientomum擬蛾嚙蟲屬,yumyum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600275,Microcypris yungshihia,勇士小金星介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Cyprididae金星介科,Microcypris小金星介屬,yungshihia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600276,Chalcophora yunnana formosana,雲南松吉丁蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Buprestidae吉丁蟲科,Chalcophora松吉丁蟲屬,yunnana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600277,Cladonia yunnana,雲南石蕊,,Fungi真菌界,Ascomycota子囊菌門,Lecanoromycetes茶漬綱,Lecanorales茶漬目,Cladoniaceae石蕊科,Cladonia石蕊屬,yunnana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600278,Lamprigera yunnana,雲南扁螢;雲南螢,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Lampyridae螢科,Lamprigera扁螢屬,yunnana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600279,Asplenium yunnanense,雲南鐵角蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Aspleniaceae鐵角蕨科,Asplenium鐵角蕨屬,yunnanense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600280,Heterosmilax yunnanensis,短柱肖菝_;雲南肖菝_,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Liliales百合目,Smilacaceae菝_科,Heterosmilax土茯苓屬,yunnanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600281,Ilex yunnanensis parvifolia,雲南冬青,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Aquifoliales冬青目,Aquifoliaceae冬青科,Ilex冬青屬,yunnanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600282,Neodolichomitra yunnanensis,新船葉苔,,Plantae植物界,Bryophyta苔類植物門,Bryopsida苔綱,Hypnales灰苔目,Hylocomiaceae塔苔科,Neodolichomitra新船葉苔屬,yunnanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600283,Phylloscopus yunnanensis,雲南柳鶯,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Phylloscopidae柳鶯科,Phylloscopus柳鶯屬,yunnanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600284,Remusatia yunnanensis,雲南岩芋,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Alismatales澤瀉目,Araceae天南星科,Remusatia目賊芋屬,yunnanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600285,Tectaria yunnanensis,雲南三叉蕨,,Plantae植物界,Pteridophyta蕨類植物門,Filicopsida真蕨綱,Polypodiales水龍骨目,Aspidiaceae三叉蕨科,Tectaria三叉蕨屬,yunnanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600286,Xuthea yunnanensis,雲南溝頂葉蚤,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Chrysomelidae金花蟲科,Xuthea溝頂葉蚤屬,yunnanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600287,Metleucauge yunohamensis,眼鏡長蹠蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Tetragnathidae長腳蛛科,Metleucauge長蹠蛛屬,yunohamensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600288,Cyrtarachne yunoharuensis,紅鳥糞蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Araneidae金蛛科,Cyrtarachne鳥糞蛛屬,yunoharuensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600289,Hyporhamphus yuri,尤氏下鱵;尤氏下鱵魚;補網師;水針,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Beloniformes鶴鱵目,Hemiramphidae鱵科,Hyporhamphus下鱵屬,yuri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600290,Pidonia yushana,玉山隱姬花天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Pidonia姬花天牛屬,yushana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600291,Sinodiaptera yushana,玉山長盾蜉金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Sinodiaptera長盾蜉金龜屬,yushana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600292,Iwogumoa yushanensis,玉山亞隙蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Agelenidae草蛛科,Iwogumoa亞隙蛛屬,yushanensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600293,Simulium (Eusimulium) yushangense,玉山蚋,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Simuliidae蚋科,Simulium (Eusimulium)蚋屬,yushangense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600294,Simulium (Nevermannia) yushangense,玉山蚋,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Simuliidae蚋科,Simulium (Nevermannia)蚋屬,yushangense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600295,Aceria yushania,玉山瘤節蜱,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Trombidiformes絨_目,Eriophyidae節蜱科,Aceria瘤節蜱屬,yushania,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600296,Tetra yushania,玉山四節蜱,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Trombidiformes絨_目,Eriophyidae節蜱科,Tetra四節蜱屬,yushania,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600297,Agathidium (Cyphoceble) yushanicum,玉山圓球蕈甲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Leiodidae球蕈甲科,Agathidium (Cyphoceble),yushanicum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600298,Aculops yushanus,玉山刺皮節蜱,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Trombidiformes絨_目,Eriophyidae節蜱科,Aculops刺皮節蜱屬,yushanus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600299,Aparammoecius  yushanus,玉山刻緣蜉金龜,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Scarabaeidae金龜子科,Aparammoecius 刻緣蜉金龜屬,yushanus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600300,Neopellucistoma yutani,優旃新透明介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Paradoxostomatidae魚形介科,Neopellucistoma新透明介屬,yutani,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600301,Ambocythere yutaoi,有道緣花介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Trachyleheridae粗面介科,Ambocythere緣花介屬,yutaoi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600302,Skythrenchelys zabra,斑馬龜蛇鰻,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Anguilliformes鰻形目,Ophichthidae蛇鰻科,Skythrenchelys,zabra,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600303,Lecythis zabucajo,大猴胡桃,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Ericales杜鵑花目,Lecythidaceae玉蕊科,Lecythis玉蕊屬,zabucajo,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600304,Priacanthus zaiserae,黃鰭大眼鯛;紅目鰱;嚴公仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Priacanthidae大眼鯛科,Priacanthus大眼鯛屬,zaiserae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600305,Neopithecops zalmora,黑點灰蝶;白灰蝶;姬黑星小灰蝶;一點灰蝶;白斑黑星灰蝶;小斑里白灰蝶;墨點灰蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Lycaenidae灰蝶科,Neopithecops黑點灰蝶屬,zalmora,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600306,Choerodon zamboangae,扎邦豬齒魚;贊邦豬齒魚;石老;四齒仔;西齒;扎邦寒鯛,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Labridae隆頭魚科,Choerodon豬齒魚屬,zamboangae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600307,Lycaeopsis zamboangae,三寶顏秀戎,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Amphipoda端足目,Lycaeopsidae秀戎科,Lycaeopsis秀戎屬,zamboangae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600308,Homalocantha zamboi,然氏銀杏螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Neogastropoda新腹足目,Muricidae骨螺科,Homalocantha銀杏螺屬,zamboi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3600309,Loxoconcha zamia,負傷彎貝介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Loxoconchidae彎貝介科,Loxoconcha彎貝介屬,zamia,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
