ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
21341862,edge distance of bolt,螺栓邊距,,,,
21341863,edge tension force,邊緣張力,,,,
21341864,edges of slab,樓板邊緣,,,,
21341865,effective length of fillet weld,填角銲道有效長度,,,,
21341866,elastic dynamic response,彈性動力反應,,,,
21341867,elastomeric disc,彈性碟式支承,,,,
21341868,encased composite member,包覆型合成構材；包覆型複合構材,,,,
21341869,encroachment,侵界,,,,
21341870,end distance of bolt,螺栓端距,,,,
21341871,end panel,端跨,,,,
21341872,epoxy-coated wire,環氧樹脂塗布鋼線,,,,
21341873,equivalent beam,等效梁,,,,
21341874,equivalent fluid,等效流體,,,,
21341875,equivalent footing analogy,等效基腳模擬；等效基腳類比,,,,
21341876,equivalent member,等效構材,,,,
21341877,equivalent strip,等效寬帶,,,,
21341878,equivalent strip width,等效帶寬度,,,,
21341879,erodability,易蝕性,,,,
21341880,exposed,曝露,,,,
21341881,exterior beam,外梁,,,,
21341882,extreme event limit state,極端事件極限狀態,,,,
21341883,facing reinforcement,飾面繫筋,,,,
21341884,factored bursting resistance,因數化爆裂強度,,,,
21341885,fatigue limit state design requirement,疲勞極限狀態設計需求,,,,
21341886,fender,圍籬；擋泥板,,,,
21341887,fiberglass-reinforced pad (FGP),玻纖加勁墊；玻璃纖維加勁墊,,,,
21341888,field splice,現場續接,,,,
21341889,filled composite member,填充型合成構材；填充型複合構材,,,,
21341890,fillet weld end return,包角填角銲,,,,
21341891,fillet-welded connection,填角銲接頭,,,,
21341892,fire retardant treatment,耐火處理；阻燃處理,,,,
21341893,flange lateral bending,翼板側向彎曲,,,,
21341894,flange lateral bending stress,翼板側向彎曲應力,,,,
21341895,flange splice,翼板續接,,,,
21341896,flange-strength reduction factor,翼板強度折減因數,,,,
21341897,flange-to-web connection,翼板-腹板接頭,,,,
21341898,flat dilatometer test (DMT),平板膨脹儀試驗,,,,
21341899,flat plate dilatometer test(DMT),平板膨脹儀試驗,,,,
21341900,flexible duct,伸縮套管；可撓管,,,,
21341901,flexural-torsional buckling,撓曲-扭轉挫屈,,,,
21341902,footprint,足跡；輪觸面積,,,,
21341903,four-sided concrete box culvert,四面式混凝土箱涵,,,,
21341904,fracture limit state,破裂極限狀態,,,,
21341905,fracture-critical member (FCM),破裂主控構件,,,,
21341906,frame-and-panel construction,框架格板式結構,,,,
21341907,frazil ice,亂流晶冰,,,,
21341908,free-standing abutment,自立式橋台,,,,
21341909,friction pendulum bearing,摩擦單擺支承,,,,
21341910,full-depth abutment,全深擋土式橋台,,,,
21341911,general design requirement,一般設計需求；一般設計要求,,,,
21341912,geotechnical bond strength,地工織物黏結強度,,,,
21341913,girder camber,大梁預拱,,,,
21341914,glued laminated beam (GLB),集成材；集成梁；膠合集成材；膠合集成梁,,,,
21341915,glued laminated deck,集成承板；膠合集成承板,,,,
21341916,glued laminated deck panel,集成格板；膠合集成格板,,,,
21341917,glued laminated timber girder,集成材大梁；膠合集成材大梁,,,,
21341918,gravity wall,重力式擋土牆,,,,
21341919,green wood,生材,,,,
21341920,groove-welded connection,開槽銲接頭,,,,
21341921,ground-mounted sound barrier,地面隔音牆；地面隔音板,,,,
21341922,half through-truss span,半穿式桁架跨徑；中承式桁架跨徑,,,,
21341923,handling and installation requirement,搬運及安裝需求；搬運及安裝要求,,,,
21341924,heat-curved rolled beam,熱彎曲軋製梁,,,,
21341925,high density polyethylene (HDPE),高密度聚乙烯,,,,
21341926,high load multirotational (HLMR) bearing,高承載多旋盤式支承,,,,
21341927,hollow rectangular compression member,中空矩形壓力構材,,,,
21341928,horizontally laminated timber,水平集成材,,,,
21341929,H-shaped member,H型斷面構材,,,,
21341930,hybrid factor,混合因數,,,,
21341931,incrementally launched construction,節塊推進施工,,,,
21341932,indirect design method,間接設計法,,,,
21341933,indirect loading,間接載重,,,,
21341934,indirect supporting,間接支承,,,,
21341935,inelastic dynamic response,非彈性動力反應,,,,
21341936,inspectability,可檢查性,,,,
21341937,integral abutment,一體式橋台,,,,
21341938,intermediate geomaterial,中間地工材料,,,,
21341939,I-shaped member,I型斷面構材,,,,
21341940,isotropic reinforcement,等間距正交加勁材,,,,
21341941,laminated deck,集成承板,,,,
21341942,lateral bracing component,側向支撐元件,,,,
21341943,lateral squeeze,側向擠壓,,,,
21341944,launching bearing,推進工法臨時支承,,,,
21341945,live load deflection,活載重撓度,,,,
21341946,live load surcharge,活載重超載,,,,
21341947,load and resistance factor design (LRFD),載重及強度係數設計；極限設計法,,,,
21341948,load combination,載重組合,,,,
21341949,load indicator,載重指示器；負重計,,,,
21341950,load modifier,載重修正係數,,,,
21341951,load-induced fatigue,載重引致疲勞,,,,
21341952,local scour,局部沖刷,,,,
21341953,local structural stress,局部結構應力,,,,
21341954,location feature,位置特性,,,,
21341955,longitudinal construction joint,縱向施工縫,,,,
21341956,longitudinal load,縱向載重；長向載重,,,,
21341957,longitudinal weld,縱向銲道,,,,
21341958,longitudinally loaded weld,縱向受力銲道,,,,
21341959,longitudinally post-tensioned precast deck,縱向後拉預鑄橋面版,,,,
21341960,long-span plate structure,長跨板結構,,,,
21341961,machine evaluated lumber (MEL),機械評估分級之木材,,,,
21341962,machine stress rated (MSR) lumber,機械應力評級之木料,,,,
21341963,maintainability,可維修性,,,,
21341964,malleable casting,展性鑄件；可鍛鑄件,,,,
21341965,mathematical model,數學模型,,,,
21341966,mathematical modeling,數學建模；數學模式化,,,,
21341967,Mechanically Stabilized Earth Wall,加勁式擋土牆,,,,
21341968,metal rocker bearing,金屬搖擺支承,,,,
21341969,metal roller bearing,金屬輥支承,,,,
21341970,minimum required bolt tension,螺栓最小預拉力；螺栓最小需求預拉力,,,,
21341971,modular bridge joint system (MBJS),模組型橋梁伸縮縫系統,,,,
21341972,moment-rotation curve,彎矩-轉角曲線,,,,
21341973,multibeam deck,多梁橋面板,,,,
21341974,multicell concrete box girder,多箱室混凝土箱形梁,,,,
21341975,multimode spectral method of analysis,多模態頻譜分析法,,,,
21341976,multiple beam superstructure,多梁式上部結構,,,,
21341977,multiple presence factor (MPF),多車道載重因數,,,,
21341978,multiple-load-path structure,多重載重傳遞路徑結構,,,,
21341979,National Lumber Grades Authority (NLGA),國家木材分級機構{加拿大},,,,
21341980,nominal compressive resistance,標稱抗壓強度；標稱壓力強度,,,,
21341981,nominal resistance,標稱強度,,,,
21341982,noncompact unbraced length,半結實無側撐長度,,,,
21341983,noncomposite section,非合成斷面,,,,
21341984,noncontrolling flange,非控制翼板,,,,
21341985,nongravity cantilever wall,非重力式懸臂擋土牆,,,,
21341986,noninterconnected deck,非連接式橋面板；非連接式甲板,,,,
21341987,nonlinear response,非線性反應,,,,
21341988,nonslender element section,非長細肢材斷面；非長細構件斷面,,,,
21341989,nonuniform torsion,不均勻扭矩,,,,
21341990,nonyielding abutment,非降伏橋台,,,,
21341991,nut,螺帽,,,,
21341992,oil-borne preservative,油性防腐劑,,,,
21341993,orthotropic aluminum deck,正交異性鋁床板；正交異性鋁橋面板,,,,
21341994,orthotropic steel deck,正交異性鋼床板；正交異性鋼橋面板,,,,
21341995,overconsolidated soil,過壓密土壤,,,,
21341996,overconsolidation ratio (OCR),過壓密比,,,,
21341997,overhang design,懸挑設計,,,,
21341998,overtopping flood,溢頂洪水,,,,
21341999,partial blanketed strand,部分包覆鋼絞線,,,,
21342000,partial debonding,部分去握裹,,,,
21342001,partial penetration,部分滲透{銲接},,,,
21342002,partial penetration groove weld,部分滲透開槽銲道,,,,
21342003,partially debonded strand,部分去握裹鋼絞線,,,,
21342004,partially prestressed component,部分預力元件,,,,
21342005,pedestrian guardrail,人行護欄,,,,
21342006,pedestrian railing,人行護欄；人行欄杆,,,,
21342007,permanent load contraflexure,永久載重反曲點,,,,
21342008,pile bent abutment,樁柱式橋台,,,,
21342009,pipe arch structure,管拱結構,,,,
21342010,plain elastomeric pad (PEP),彈性支承墊,,,,
21342011,plan aspect ratio,平面長寬比,,,,
21342012,plank deck,橋面板；甲板,,,,
21342013,plate and eccentric beam method,板及偏心梁法,,,,
21342014,polytetrafluorethylene (PTFE),聚四氟乙烯；鐵氟龍,,,,
21342015,portal bracing,門型斜撐加固；門型加固,,,,
21342016,post-and-beam railing,立柱及梁型護欄；立柱及梁型欄杆,,,,
21342017,post-tensioned anchorage zone,後拉預力錨定區,,,,
21342018,post-tensioning anchorage and coupler,後拉預力錨定及續接設備,,,,
21342019,precast member,預鑄構材,,,,
21342020,precast reinforced concrete three-sided structure,預鑄鋼筋混凝土三面式結構,,,,
21342021,pressure meter test (PMT),壓力計試驗,,,,
21342022,prestress loss,預力損失,,,,
21342023,prestressing strand,預力鋼絞線,,,,
21342024,prestressing tendon,預力鋼腱,,,,
21342025,pretensioned anchorage zone,先拉錨定區,,,,
21342026,pretensioning strand,先拉鋼絞線,,,,
21342027,PTFE sliding bearing,鐵氟龍滑動支承；PTFE滑動支承,,,,
21342028,rail element,軌道構件；欄杆構件,,,,
21342029,rail transit load,軌道運輸荷載；軌道運輸載重,,,,
21342030,railing system,護欄系統；欄杆系統,,,,
21342031,railing test specimen,護欄試驗樣品；欄杆試驗樣品,,,,
21342032,rectangular stress block method,矩形應力塊法,,,,
21342033,refined methods of analysis,細緻分析法,,,,
21342034,regular service,一般使用狀況,,,,
21342035,reinforced strut,加筋支桿；具鋼筋壓桿,,,,
21342036,relief joint,伸縮縫,,,,
21342037,response modification factor,反應修正因數,,,,
21342038,reverse curvature bending,反曲率彎曲,,,,
21342039,river training structure,河道治理結構,,,,
21342040,rock mass rating (RMR),岩體評分法,,,,
21342041,rocker bearing,搖擺支承,,,,
21342042,roller bearing,輥支承,,,,
21342043,rough sawn lumber,粗鋸木料,,,,
21342044,sawn lumber,鋸木料,,,,
21342045,scupper,排水孔,,,,
21342046,seal weld,封口銲道,,,,
21342047,second-order analysis,二階分析,,,,
21342048,segmental box girder bridge,節塊箱形梁橋,,,,
21342049,seismic design requirement,耐震設計需求,,,,
21342050,seismic lateral load distribution,地震側向力分布,,,,
21342051,semiempirical procedure,半經驗流程,,,,
21342052,semi-integral abutment,半整體性橋台,,,,
21342053,semirigid duct,半剛性管；半剛性套管,,,,
21342054,series or harmonic method,級數或調和法,,,,
21342055,service limit state,使用性極限狀態,,,,
21342056,service limit state after loss,預力損失後之使用性極限狀態,,,,
21342057,shallow draft waterway,淺水道,,,,
21342058,shear plate connector,剪力板連接器,,,,
21342059,shear resistance mechanism,剪力阻抗機制,,,,
21342060,shear-buckling resistance,抗剪挫屈強度；剪力挫屈強度,,,,
21342061,shear-flexure transfer joint,撓剪傳遞接頭,,,,
21342062,shock transmission unit (STU),衝擊制動裝置；地震力量分散裝置,,,,
21342063,single curvature bending,單曲率彎曲,,,,
21342064,single-mode method of analysis,單模態分析法,,,,
21342065,single-support-bar system (SSB),單支撐鋼棒系統,,,,
21342066,slender element section,長細肢材斷面；長細構件斷面,,,,
21342067,slenderness ratio limit,長細比限值,,,,
21342068,slip-critical connection,摩阻型接頭,,,,
21342069,small deflection theory,小撓度理論,,,,
21342070,soil envelope design,土壤包絡線設計,,,,
21342071,soil-structure interaction system,土壤與結構互制系統,,,,
21342072,solid web arch,實腹拱,,,,
21342073,sound barrier setback,隔音板退縮距離,,,,
21342074,specified concrete strength,混凝土設計強度；混凝土規定強度,,,,
21342075,specified strength of concrete,混凝土設計強度；混凝土規定強度,,,,
21342076,spike laminated deck,突釘集成承板,,,,
21342077,spiral rib metal pipe,螺紋金屬管,,,,
21342078,spliced precast girder,拼接式預鑄梁；續接式預鑄梁,,,,
21342079,staggered butt joint,交錯對接接頭,,,,
21342080,stainless steel mating surface,不鏽鋼配接面,,,,
21342081,standard I beam,標準I形梁,,,,
21342082,standard penetration test (SPT),標準貫入試驗,,,,
21342083,stay-in-place formwork,免拆模板,,,,
21342084,steel box-section flexural member,鋼箱形撓曲構材,,,,
21342085,steel diaphragm,鋼橫膈板,,,,
21342086,steel I-section flexural member,鋼I型撓曲構材,,,,
21342087,steel orthotropic deck,正交異性鋼床板；正交異性鋼甲板,,,,
21342088,steel pipe and structural plate structure,鋼管及板結構,,,,
21342089,steel-reinforced elastomeric bearing,鋼板加勁彈性支承,,,,
21342090,stream geomorphology,溪流地貌學,,,,
21342091,strength limit state design,強度極限設計；強度極限狀態設計,,,,
21342092,strength limit state design requirement,強度極限設計需求；強度極限狀態設計需求,,,,
21342093,stress laminated deck,應力集成承板,,,,
21342094,stress laminated timber deck bridge,應力集成材橋面,,,,
21342095,structural backfill,結構回填,,,,
21342096,structural glued laminated timber (glulam),結構膠合集成材；結構集成材,,,,
21342097,structural modeling,結構模擬,,,,
21342098,structure-mounted sound barrier,安裝式隔音板,,,,
21342099,superflood,超級洪水,,,,
21342100,superimposed deformation,外加變形；疊加變形,,,,
21342101,T rib,T形肋條,,,,
21342102,tension tie,拉桿；張力繫材,,,,
21342103,tension-controlled strain limit,張力控制應變限值；拉力控制應變限值,,,,
21342104,tension-flange flexural resistance,受拉翼緣撓曲強度,,,,
21342105,three-sided concrete box culvert,三面式混凝土箱涵,,,,
21342106,through-girder span,下承式大梁跨度；下路式大梁跨度,,,,
21342107,through-thickness stress,板厚方向應力,,,,
21342108,through-truss span,下承式桁架跨度；下路式桁架跨度,,,,
21342109,tie-down,抗拉裝置,,,,
21342110,timber floor,木地板,,,,
21342111,toothed metal plate connector,齒狀金屬板連接器,,,,
21342112,traffic railing,交通護欄；車行護欄；交通欄杆；車行欄杆,,,,
21342113,transverse intermediate stiffener,橫向中間加勁材,,,,
21342114,transverse weld,橫向銲道,,,,
21342115,transversely joined precast deck,橫向接合預鑄板,,,,
21342116,transversely loaded weld,橫向受力銲道,,,,
21342117,truss-arch bridge,桁架式拱橋,,,,
21342118,U rib,U形肋條,,,,
21342119,uniform load method of analysis,均布載重分析法,,,,
21342120,unstiffened web,無加勁腹板,,,,
21342121,vehicle-induced vibration,車輛誘發振動,,,,
21342122,vehicular railing,車道護欄；車道欄杆,,,,
21342123,vertically laminated timber,垂直集成材,,,,
21342124,V-load method,V載重法,,,,
21342125,warrant,保證書；保證；授權書；授權,,,,
21342126,waterborne preservative,水性防腐劑,,,,
21342127,waterway,水道；水路,,,,
21342128,waterway opening,水道開口,,,,
21342129,web bend-buckling resistance,腹板抗彎挫屈強度,,,,
21342130,weld,銲道,,,,
21342131,weld access hole,銲接孔；扇形孔,,,,
21342132,weld metal,銲道金屬,,,,
21342133,welded wire fabric,點銲鋼絲網,,,,
21342134,Whitmore section,惠特莫爾斷面,,,,
21342135,wide-flange tee,寬翼緣T形材,,,,
21342136,wind load distribution,風力分布,,,,
21342137,wind-induced vibration,風致振動,,,,
21342138,wood deck,木甲板,,,,
21342139,grid method,網格法；柵極法；方格法{測量學},,,,
21342140,abutment backwall,橋台背牆,,,,
21342141,abutment breastwall,橋台胸牆,,,,
21342142,abutment wingwall,橋台翼牆,,,,
21342143,actual throat,實際喉厚,,,,
21342144,actual throat thickness,實際喉厚,,,,
